time_ms,roll_approx_deg,roll_err_deg,roll_cmd_dps,pitch_approx_deg,pitch_err_deg,pitch_cmd_dps,roll_mot_speed,roll_mot_angle,pitch_mot_speed,pitch_mot_angle
58554.0,0.035,0.052,-3.155,4.099,6.08,4.451,0.0,-95.0,0.0,-438.0
58574.0,0.077,0.114,-5.408,4.057,6.019,4.457,0.0,-95.0,0.0,-438.0
58594.0,0.133,0.197,-8.229,4.022,5.969,4.471,0.0,-95.0,5.0,-438.0
58614.0,0.238,0.353,-14.472,3.987,5.918,4.46,0.0,-95.0,5.0,-438.0
58634.0,0.343,0.509,-17.606,4.001,5.939,4.68,-10.0,-95.0,0.0,-438.0
58653.0,0.35,0.519,-11.389,4.071,6.044,5.096,0.0,-95.0,0.0,-437.0
58674.0,0.385,0.571,-11.395,4.175,6.199,5.487,-10.0,-95.0,10.0,-437.0
58694.0,0.483,0.717,-16.656,4.308,6.397,5.883,0.0,-96.0,0.0,-437.0
58714.0,0.546,0.81,-16.669,4.469,6.635,6.296,-10.0,-96.0,0.0,-437.0
58734.0,0.504,0.747,-7.579,4.679,6.945,6.839,-16.0,-96.0,10.0,-437.0
58754.0,0.455,0.674,-2.909,4.924,7.305,7.388,-16.0,-96.0,16.0,-437.0
58774.0,0.525,0.778,-10.838,5.106,7.574,7.483,0.0,-97.0,16.0,-437.0
58793.0,0.594,0.882,-14.607,5.162,7.657,7.021,0.0,-97.0,5.0,-437.0
58814.0,0.518,0.768,-3.848,5.162,7.657,6.566,-5.0,-97.0,0.0,-437.0
58833.0,0.399,0.591,5.682,5.19,7.698,6.497,0.0,-97.0,10.0,-436.0
58854.0,0.336,0.498,5.417,5.225,7.75,6.488,0.0,-97.0,0.0,-436.0
58874.0,0.294,0.436,4.12,5.204,7.72,6.235,5.0,-97.0,5.0,-436.0
58894.0,0.21,0.311,7.413,5.155,7.648,5.969,0.0,-97.0,5.0,-436.0
58914.0,0.147,0.218,7.622,5.141,7.627,5.976,5.0,-97.0,10.0,-436.0
58934.0,0.14,0.208,3.192,5.127,7.606,5.97,0.0,-97.0,5.0,-436.0
58954.0,0.119,0.176,2.474,5.064,7.513,5.712,0.0,-97.0,5.0,-436.0
58973.0,0.084,0.125,3.681,5.008,7.431,5.574,0.0,-97.0,0.0,-436.0
58994.0,0.098,0.145,-0.969,4.959,7.359,5.535,0.0,-97.0,0.0,-435.0
59014.0,0.266,0.394,-15.941,4.938,7.329,5.618,0.0,-97.0,0.0,-435.0
59034.0,0.378,0.561,-18.835,4.945,7.339,5.783,0.0,-97.0,0.0,-435.0
59054.0,0.35,0.519,-8.868,4.987,7.402,6.047,-5.0,-97.0,0.0,-435.0
59074.0,0.336,0.498,-5.975,5.029,7.464,6.193,-5.0,-97.0,0.0,-435.0
59094.0,0.483,0.716,-18.1,5.064,7.517,6.253,0.0,-97.0,5.0,-435.0
59113.0,0.601,0.893,-22.597,5.092,7.56,6.282,-10.0,-97.0,0.0,-435.0
59134.0,0.629,0.935,-16.81,5.183,7.695,6.617,-10.0,-97.0,0.0,-435.0
59153.0,0.588,0.872,-8.587,5.399,8.015,7.526,-21.0,-98.0,0.0,-435.0
59174.0,0.699,1.038,-18.315,5.756,8.541,8.7,-32.0,-98.0,16.0,-435.0
59198.0,0.825,1.224,-23.088,6.211,9.211,9.727,-32.0,-99.0,0.0,-435.0
59215.0,0.79,1.171,-11.821,6.777,10.043,11.726,-27.0,-100.0,5.0,-435.0
59234.0,0.685,1.015,-1.371,7.365,10.904,12.827,-21.0,-100.0,5.0,-434.0
59254.0,0.699,1.035,-6.36,7.917,11.713,13.431,-10.0,-101.0,5.0,-434.0
59274.0,0.65,0.962,-2.679,8.323,12.308,13.335,0.0,-101.0,10.0,-434.0
59293.0,0.462,0.682,12.635,8.484,12.541,12.32,0.0,-101.0,21.0,-434.0
59314.0,0.161,0.238,28.488,8.407,12.428,10.757,16.0,-101.0,16.0,-433.0
59334.0,-0.042,-0.062,30.215,8.239,12.183,9.521,10.0,-101.0,5.0,-433.0
59354.0,-0.175,-0.259,26.193,8.078,11.949,8.858,10.0,-100.0,16.0,-433.0
59374.0,-0.245,-0.362,19.63,7.91,11.705,8.388,5.0,-100.0,5.0,-433.0
59394.0,-0.28,-0.414,13.883,7.708,11.41,7.892,0.0,-100.0,10.0,-433.0
59414.0,-0.378,-0.559,16.976,7.526,11.144,7.64,10.0,-100.0,10.0,-433.0
59434.0,-0.504,-0.746,21.054,7.414,10.981,7.754,10.0,-100.0,10.0,-432.0
59454.0,-0.567,-0.839,18.793,7.316,10.84,7.809,0.0,-100.0,5.0,-432.0
59473.0,-0.671,-0.995,22.546,7.155,10.605,7.404,16.0,-100.0,5.0,-432.0
59494.0,-0.853,-1.265,30.578,6.896,10.226,6.705,21.0,-99.0,10.0,-432.0
59514.0,-1.042,-1.546,36.46,6.56,9.735,5.803,27.0,-99.0,10.0,-431.0
59534.0,-1.217,-1.808,39.498,6.099,9.058,4.529,27.0,-98.0,0.0,-431.0
59554.0,-1.35,-2.007,38.058,5.546,8.247,3.184,38.0,-98.0,0.0,-431.0
59574.0,-1.343,-2.0,25.564,4.924,7.332,1.844,49.0,-97.0,0.0,-431.0
59594.0,-1.224,-1.826,9.978,4.134,6.166,-0.053,43.0,-96.0,0.0,-431.0
59613.0,-1.147,-1.714,5.874,3.168,4.736,-2.554,32.0,-95.0,0.0,-431.0
59634.0,-1.154,-1.728,10.37,2.287,3.425,-3.552,21.0,-94.0,0.0,-431.0
59653.0,-1.07,-1.605,4.025,1.651,2.476,-3.611,5.0,-94.0,0.0,-431.0
59674.0,-0.979,-1.47,0.97,1.371,2.057,-2.04,-5.0,-94.0,0.0,-431.0
59694.0,-0.93,-1.396,2.07,1.413,2.12,0.089,0.0,-94.0,-5.0,-431.0
59714.0,-0.923,-1.385,6.01,1.532,2.298,1.5,0.0,-94.0,0.0,-431.0
59734.0,-0.902,-1.354,6.089,1.539,2.309,1.657,0.0,-94.0,0.0,-431.0
59754.0,-0.818,-1.228,0.755,1.441,2.163,1.253,0.0,-94.0,0.0,-431.0
59774.0,-0.811,-1.218,5.339,1.378,2.068,1.195,0.0,-94.0,0.0,-431.0
59793.0,-0.867,-1.302,12.841,1.406,2.11,1.6,0.0,-94.0,0.0,-431.0
59814.0,-0.881,-1.323,12.353,1.42,2.131,1.699,16.0,-94.0,0.0,-431.0
59834.0,-0.846,-1.27,8.111,1.357,2.036,1.381,5.0,-94.0,10.0,-431.0
59854.0,-0.811,-1.218,6.013,1.259,1.89,1.016,10.0,-94.0,0.0,-431.0
59874.0,-0.825,-1.239,9.34,1.189,1.785,0.925,0.0,-94.0,0.0,-431.0
59894.0,-0.832,-1.25,9.97,1.161,1.743,1.038,0.0,-94.0,0.0,-431.0
59914.0,-0.79,-1.187,6.037,1.119,1.68,0.99,0.0,-94.0,0.0,-431.0
59933.0,-0.776,-1.166,6.692,1.049,1.575,0.771,0.0,-94.0,0.0,-431.0
59954.0,-0.797,-1.197,9.921,0.965,1.45,0.6,0.0,-93.0,0.0,-431.0
59973.0,-0.811,-1.219,10.58,0.895,1.345,0.505,0.0,-93.0,0.0,-431.0
59994.0,-0.776,-1.166,6.916,0.783,1.177,0.238,5.0,-93.0,0.0,-431.0
60014.0,-0.776,-1.167,8.409,0.615,0.925,-0.256,5.0,-93.0,0.0,-431.0
60033.0,-0.804,-1.209,11.49,0.406,0.61,-0.911,10.0,-93.0,0.0,-431.0
60054.0,-0.79,-1.189,9.034,0.161,0.242,-1.401,16.0,-92.0,0.0,-431.0
60074.0,-0.762,-1.148,6.935,-0.105,-0.158,-1.896,10.0,-92.0,0.0,-431.0
60094.0,-0.762,-1.148,7.788,-0.343,-0.516,-2.184,5.0,-92.0,0.0,-431.0
60113.0,-0.72,-1.085,3.925,-0.511,-0.769,-2.161,10.0,-92.0,0.0,-431.0
60134.0,-0.706,-1.065,4.991,-0.594,-0.896,-1.763,0.0,-92.0,0.0,-431.0
60154.0,-0.72,-1.086,7.933,-0.615,-0.928,-1.315,0.0,-92.0,-10.0,-431.0
60174.0,-0.713,-1.075,7.47,-0.615,-0.928,-1.023,10.0,-92.0,0.0,-431.0
60194.0,-0.678,-1.023,4.91,-0.643,-0.97,-1.022,0.0,-92.0,0.0,-431.0
60214.0,-0.678,-1.023,6.756,-0.678,-1.023,-1.085,5.0,-92.0,0.0,-431.0
60234.0,-0.699,-1.055,9.127,-0.713,-1.076,-1.137,0.0,-92.0,0.0,-431.0
60253.0,-0.699,-1.055,8.657,-0.755,-1.139,-1.226,10.0,-92.0,0.0,-431.0
60274.0,-0.685,-1.034,7.227,-0.825,-1.245,-1.421,16.0,-91.0,0.0,-431.0
60293.0,-0.671,-1.013,6.678,-0.944,-1.425,-1.867,0.0,-91.0,0.0,-431.0
60314.0,-0.692,-1.045,9.333,-1.091,-1.647,-2.247,0.0,-91.0,0.0,-431.0
60334.0,-0.692,-1.046,8.438,-1.245,-1.88,-2.57,5.0,-91.0,0.0,-431.0
60354.0,-0.657,-0.993,5.263,-1.427,-2.155,-2.984,21.0,-91.0,0.0,-431.0
60374.0,-0.643,-0.973,5.209,-1.651,-2.495,-3.568,10.0,-90.0,0.0,-431.0
60394.0,-0.629,-0.952,4.85,-1.881,-2.845,-3.957,0.0,-90.0,0.0,-431.0
60414.0,-0.588,-0.889,2.326,-2.091,-3.164,-4.175,5.0,-90.0,0.0,-431.0
60433.0,-0.539,-0.815,-0.317,-2.238,-3.387,-4.117,5.0,-90.0,0.0,-431.0
60454.0,-0.504,-0.762,0.107,-2.308,-3.493,-3.72,0.0,-90.0,0.0,-431.0
60474.0,-0.476,-0.72,0.485,-2.329,-3.525,-3.349,0.0,-90.0,0.0,-431.0
60494.0,-0.448,-0.677,0.496,-2.35,-3.556,-3.195,0.0,-90.0,0.0,-431.0
60514.0,-0.441,-0.667,2.361,-2.399,-3.631,-3.269,0.0,-90.0,0.0,-431.0
60534.0,-0.434,-0.656,3.274,-2.455,-3.715,-3.374,0.0,-90.0,0.0,-431.0
60554.0,-0.413,-0.625,2.4,-2.518,-3.811,-3.503,0.0,-90.0,0.0,-431.0
60574.0,-0.364,-0.551,-1.015,-2.595,-3.928,-3.679,5.0,-90.0,0.0,-431.0
60594.0,-0.301,-0.455,-3.97,-2.693,-4.076,-3.913,0.0,-90.0,0.0,-431.0
60613.0,-0.252,-0.381,-4.793,-2.784,-4.214,-4.071,0.0,-90.0,0.0,-431.0
60634.0,-0.196,-0.296,-6.225,-2.882,-4.363,-4.21,0.0,-90.0,0.0,-432.0
60654.0,-0.091,-0.138,-11.703,-2.986,-4.522,-4.379,0.0,-90.0,0.0,-432.0
60674.0,0.0,0.0,-13.454,-3.07,-4.648,-4.409,0.0,-90.0,0.0,-432.0
60694.0,0.049,0.074,-12.24,-3.133,-4.743,-4.373,0.0,-90.0,0.0,-432.0
60714.0,0.091,0.138,-10.252,-3.203,-4.848,-4.453,0.0,-90.0,0.0,-432.0
60734.0,0.168,0.254,-12.886,-3.301,-4.996,-4.682,-5.0,-90.0,0.0,-432.0
60753.0,0.224,0.339,-12.546,-3.42,-5.176,-4.976,0.0,-90.0,0.0,-432.0
60774.0,0.252,0.381,-10.135,-3.511,-5.314,-5.017,0.0,-90.0,-5.0,-432.0
60793.0,0.294,0.445,-10.593,-3.588,-5.43,-5.028,-10.0,-90.0,-5.0,-432.0
60814.0,0.301,0.455,-6.914,-3.546,-5.365,-4.378,0.0,-90.0,-10.0,-432.0
60834.0,0.378,0.571,-12.513,-3.609,-5.46,-4.657,-10.0,-90.0,0.0,-432.0
60854.0,0.448,0.677,-14.066,-3.588,-5.428,-4.301,-10.0,-90.0,0.0,-432.0
60874.0,0.434,0.656,-7.888,-3.497,-5.29,-3.857,-10.0,-91.0,0.0,-432.0
60894.0,0.406,0.614,-3.795,-3.504,-5.299,-4.058,0.0,-91.0,0.0,-432.0
60914.0,0.364,0.55,-0.942,-3.371,-5.097,-3.467,0.0,-91.0,0.0,-432.0
60933.0,0.357,0.539,-1.94,-3.273,-4.948,-3.237,-10.0,-91.0,0.0,-432.0
60954.0,0.329,0.497,-0.776,-3.259,-4.926,-3.547,0.0,-91.0,0.0,-432.0
60974.0,0.301,0.454,-0.268,-3.273,-4.946,-3.816,0.0,-91.0,0.0,-432.0
60994.0,0.266,0.401,0.94,-3.301,-4.987,-4.028,0.0,-91.0,0.0,-432.0
61014.0,0.259,0.391,-0.807,-3.35,-5.06,-4.266,0.0,-91.0,0.0,-432.0
61034.0,0.252,0.38,-1.623,-3.427,-5.176,-4.559,0.0,-91.0,0.0,-432.0
61054.0,0.224,0.338,0.405,-3.504,-5.291,-4.729,-5.0,-91.0,-5.0,-432.0
61073.0,0.147,0.222,5.618,-3.588,-5.418,-4.935,0.0,-91.0,-5.0,-432.0
61094.0,0.098,0.148,5.908,-3.672,-5.545,-5.051,0.0,-91.0,0.0,-432.0
61113.0,0.07,0.106,4.508,-3.777,-5.703,-5.322,0.0,-91.0,-5.0,-432.0
61134.0,0.07,0.106,1.655,-3.882,-5.861,-5.455,0.0,-91.0,0.0,-432.0
61154.0,0.07,0.106,0.257,-3.959,-5.977,-5.453,0.0,-91.0,0.0,-432.0
61174.0,0.035,0.053,2.913,-4.036,-6.093,-5.515,0.0,-91.0,0.0,-432.0
61198.0,0.021,0.032,3.359,-4.134,-6.241,-5.629,0.0,-91.0,-5.0,-432.0
61215.0,0.028,0.042,1.523,-4.224,-6.378,-5.823,0.0,-91.0,-10.0,-433.0
61234.0,0.035,0.053,-2.017,-4.315,-6.515,-5.944,0.0,-91.0,-10.0,-433.0
61253.0,0.056,0.084,-3.956,-4.42,-6.673,-6.135,0.0,-91.0,-5.0,-433.0
61274.0,0.182,0.274,-13.716,-4.504,-6.799,-6.139,0.0,-91.0,-10.0,-433.0
61294.0,0.371,0.559,-25.336,-4.56,-6.883,-6.053,-16.0,-91.0,-5.0,-433.0
61314.0,0.532,0.802,-29.027,-4.574,-6.902,-5.824,0.0,-92.0,-10.0,-434.0
61334.0,0.56,0.844,-19.714,-4.532,-6.836,-5.43,-5.0,-92.0,-5.0,-434.0
61354.0,0.581,0.875,-15.257,-4.322,-6.515,-4.307,-21.0,-92.0,0.0,-434.0
61374.0,0.636,0.959,-16.224,-4.015,-6.047,-3.165,-21.0,-93.0,0.0,-434.0
61394.0,0.608,0.916,-8.806,-3.763,-5.663,-2.722,-10.0,-93.0,0.0,-434.0
61414.0,0.469,0.705,4.565,-3.595,-5.407,-2.784,-10.0,-93.0,5.0,-434.0
61433.0,0.371,0.557,8.371,-3.49,-5.247,-3.019,0.0,-93.0,0.0,-434.0
61454.0,0.294,0.442,8.672,-3.497,-5.257,-3.694,0.0,-93.0,0.0,-434.0
61474.0,0.217,0.326,9.454,-3.63,-5.457,-4.662,0.0,-93.0,-5.0,-434.0
61494.0,0.133,0.2,10.794,-3.805,-5.72,-5.419,10.0,-93.0,0.0,-434.0
61514.0,0.084,0.126,8.64,-3.973,-5.973,-5.838,0.0,-93.0,0.0,-434.0
61534.0,0.07,0.105,4.558,-4.092,-6.152,-5.903,0.0,-93.0,0.0,-434.0
61554.0,0.098,0.147,-1.169,-4.203,-6.321,-5.979,0.0,-93.0,0.0,-434.0
61573.0,0.091,0.137,-0.045,-4.301,-6.468,-6.042,0.0,-93.0,-10.0,-434.0
61594.0,0.049,0.074,3.001,-4.399,-6.615,-6.074,0.0,-93.0,-16.0,-434.0
61613.0,0.0,0.0,4.438,-4.49,-6.751,-6.18,0.0,-93.0,-10.0,-434.0
61634.0,0.007,0.011,2.043,-4.595,-6.909,-6.302,5.0,-93.0,-5.0,-435.0
61654.0,0.133,0.2,-11.013,-4.686,-7.045,-6.36,0.0,-93.0,-10.0,-435.0
61674.0,0.259,0.389,-17.779,-4.763,-7.161,-6.392,0.0,-93.0,-10.0,-435.0
61694.0,0.434,0.652,-26.761,-4.826,-7.254,-6.367,0.0,-93.0,-5.0,-435.0
61714.0,0.581,0.873,-28.792,-4.847,-7.285,-6.177,-16.0,-93.0,-16.0,-436.0
61734.0,0.664,0.998,-25.408,-4.798,-7.209,-5.718,-16.0,-93.0,-16.0,-436.0
61753.0,0.72,1.082,-22.056,-4.623,-6.943,-4.729,-16.0,-94.0,0.0,-436.0
61774.0,0.818,1.228,-24.3,-4.322,-6.488,-3.619,-16.0,-94.0,0.0,-436.0
61794.0,0.888,1.332,-22.754,-3.973,-5.959,-2.612,-16.0,-95.0,0.0,-436.0
61814.0,0.846,1.269,-12.284,-3.686,-5.526,-2.252,-16.0,-95.0,5.0,-436.0
61834.0,0.741,1.111,-1.962,-3.483,-5.22,-2.335,-5.0,-95.0,0.0,-436.0
61854.0,0.65,0.975,2.463,-3.35,-5.02,-2.61,0.0,-95.0,0.0,-436.0
61874.0,0.594,0.891,1.861,-3.315,-4.966,-3.168,0.0,-95.0,0.0,-436.0
61893.0,0.532,0.796,3.416,-3.392,-5.082,-4.027,0.0,-95.0,0.0,-436.0
61914.0,0.469,0.702,3.658,-3.49,-5.229,-4.522,0.0,-95.0,0.0,-436.0
61933.0,0.399,0.597,5.552,-3.567,-5.344,-4.757,0.0,-95.0,0.0,-436.0
61954.0,0.343,0.513,4.738,-3.644,-5.46,-4.905,0.0,-95.0,0.0,-436.0
61974.0,0.287,0.43,5.146,-3.749,-5.617,-5.176,5.0,-95.0,0.0,-436.0
61994.0,0.21,0.314,7.738,-3.861,-5.784,-5.4,0.0,-95.0,0.0,-436.0
62014.0,0.133,0.199,9.415,-3.966,-5.941,-5.573,5.0,-95.0,0.0,-436.0
62034.0,0.14,0.21,2.276,-4.057,-6.076,-5.611,0.0,-95.0,-5.0,-436.0
62054.0,0.182,0.272,-3.683,-4.161,-6.233,-5.771,0.0,-95.0,-16.0,-436.0
62073.0,0.182,0.272,-2.672,-4.259,-6.378,-5.896,0.0,-95.0,-10.0,-436.0
62094.0,0.161,0.241,-0.88,-4.336,-6.491,-5.86,0.0,-95.0,0.0,-436.0
62115.0,0.175,0.262,-2.979,-4.413,-6.603,-5.891,0.0,-95.0,-5.0,-437.0
62134.0,0.231,0.345,-7.886,-4.497,-6.726,-6.014,0.0,-95.0,-10.0,-437.0
62154.0,0.266,0.397,-8.403,-4.567,-6.828,-6.032,0.0,-95.0,-16.0,-437.0
62174.0,0.329,0.491,-11.704,-4.623,-6.907,-6.013,0.0,-95.0,0.0,-437.0
62194.0,0.448,0.668,-19.045,-4.644,-6.935,-5.85,0.0,-95.0,-10.0,-437.0
62214.0,0.615,0.918,-27.316,-4.637,-6.919,-5.636,-10.0,-95.0,-10.0,-438.0
62234.0,0.762,1.136,-30.013,-4.588,-6.84,-5.29,-10.0,-96.0,-5.0,-438.0
62253.0,0.867,1.291,-29.312,-4.441,-6.613,-4.513,-21.0,-96.0,0.0,-438.0
62274.0,0.965,1.435,-28.002,-4.161,-6.189,-3.516,-21.0,-96.0,-10.0,-438.0
62294.0,1.021,1.516,-24.319,-3.784,-5.618,-2.281,-21.0,-97.0,0.0,-438.0
62314.0,1.042,1.545,-19.542,-3.413,-5.059,-1.505,-27.0,-97.0,0.0,-438.0
62335.0,1.0,1.48,-12.118,-3.063,-4.533,-1.079,-27.0,-98.0,0.0,-438.0
62354.0,0.93,1.374,-5.514,-2.63,-3.884,-0.069,-27.0,-99.0,0.0,-438.0
62374.0,0.867,1.278,-2.859,-2.105,-3.103,1.058,-27.0,-99.0,0.0,-438.0
62394.0,0.867,1.277,-7.278,-1.609,-2.368,1.744,-16.0,-100.0,0.0,-438.0
62414.0,0.916,1.348,-13.374,-1.238,-1.821,1.724,0.0,-100.0,0.0,-438.0
62433.0,0.895,1.316,-9.976,-1.056,-1.553,1.02,0.0,-100.0,0.0,-438.0
62454.0,0.839,1.233,-5.543,-0.993,-1.459,0.17,-10.0,-100.0,0.0,-438.0
62474.0,0.832,1.222,-7.546,-0.909,-1.335,-0.087,-5.0,-100.0,0.0,-438.0
62495.0,0.832,1.221,-8.367,-0.832,-1.221,-0.223,0.0,-100.0,0.0,-438.0
62515.0,0.776,1.139,-4.382,-0.797,-1.17,-0.439,0.0,-100.0,0.0,-438.0
62534.0,0.748,1.097,-4.634,-0.783,-1.149,-0.618,0.0,-100.0,0.0,-438.0
62555.0,0.755,1.107,-7.604,-0.755,-1.107,-0.637,0.0,-101.0,0.0,-438.0
62575.0,0.762,1.117,-8.92,-0.748,-1.097,-0.734,-5.0,-101.0,0.0,-438.0
62595.0,0.72,1.056,-5.281,-0.755,-1.107,-0.836,0.0,-101.0,0.0,-438.0
62615.0,0.685,1.004,-4.315,-0.769,-1.127,-0.929,-5.0,-101.0,0.0,-438.0
62635.0,0.692,1.014,-7.076,-0.769,-1.127,-0.915,0.0,-101.0,-5.0,-438.0
62655.0,0.685,1.004,-7.264,-0.762,-1.117,-0.878,0.0,-101.0,0.0,-438.0
62674.0,0.685,1.004,-7.829,-0.741,-1.086,-0.771,0.0,-101.0,0.0,-438.0
62695.0,0.65,0.952,-5.289,-0.699,-1.024,-0.62,0.0,-101.0,0.0,-438.0
62714.0,0.629,0.922,-4.863,-0.65,-0.952,-0.475,0.0,-101.0,0.0,-438.0
62735.0,0.615,0.901,-5.149,-0.622,-0.911,-0.488,0.0,-101.0,0.0,-438.0
62755.0,0.581,0.85,-3.263,-0.601,-0.88,-0.512,0.0,-101.0,0.0,-438.0
62775.0,0.56,0.819,-3.524,-0.594,-0.87,-0.571,0.0,-101.0,0.0,-438.0
62795.0,0.553,0.809,-4.611,-0.567,-0.829,-0.498,0.0,-101.0,0.0,-438.0
62815.0,0.546,0.798,-5.229,-0.539,-0.788,-0.445,0.0,-101.0,0.0,-438.0
62835.0,0.511,0.747,-2.892,-0.518,-0.757,-0.441,0.0,-101.0,0.0,-438.0
62854.0,0.49,0.716,-2.835,-0.504,-0.737,-0.454,0.0,-101.0,0.0,-438.0
62875.0,0.462,0.675,-2.163,-0.518,-0.757,-0.59,0.0,-101.0,-5.0,-438.0
62895.0,0.434,0.634,-1.591,-0.532,-0.778,-0.667,0.0,-101.0,0.0,-438.0
62915.0,0.441,0.645,-4.204,-0.532,-0.778,-0.644,0.0,-101.0,-5.0,-438.0
62935.0,0.448,0.655,-5.405,-0.539,-0.788,-0.664,0.0,-101.0,0.0,-438.0
62955.0,0.42,0.614,-2.921,-0.546,-0.799,-0.677,0.0,-101.0,0.0,-438.0
62975.0,0.378,0.553,-0.539,-0.539,-0.789,-0.622,0.0,-101.0,0.0,-438.0
62995.0,0.357,0.523,-1.002,-0.511,-0.748,-0.49,0.0,-101.0,0.0,-438.0
63015.0,0.385,0.564,-5.248,-0.511,-0.748,-0.547,0.0,-101.0,0.0,-438.0
63034.0,0.385,0.564,-4.827,-0.511,-0.749,-0.562,0.0,-101.0,-5.0,-438.0
63055.0,0.385,0.564,-5.097,-0.483,-0.708,-0.448,0.0,-101.0,0.0,-438.0
63075.0,0.385,0.565,-5.01,-0.434,-0.636,-0.255,-10.0,-102.0,0.0,-438.0
63095.0,0.385,0.565,-5.147,-0.364,-0.534,-0.041,-5.0,-102.0,0.0,-438.0
63115.0,0.357,0.524,-2.419,-0.287,-0.421,0.135,-5.0,-102.0,0.0,-438.0
63134.0,0.266,0.39,4.67,-0.203,-0.298,0.34,-5.0,-102.0,0.0,-438.0
63155.0,0.224,0.329,3.788,-0.112,-0.164,0.485,0.0,-102.0,0.0,-438.0
63174.0,0.189,0.278,3.639,-0.042,-0.062,0.532,0.0,-102.0,0.0,-438.0
63195.0,0.147,0.216,3.97,-0.028,-0.041,0.403,0.0,-102.0,0.0,-438.0
63217.0,0.077,0.113,7.55,-0.056,-0.082,-0.062,0.0,-102.0,0.0,-438.0
63235.0,-0.014,-0.021,9.231,-0.07,-0.103,-0.139,0.0,-102.0,-10.0,-438.0
63253.0,-0.091,-0.134,12.729,-0.105,-0.155,-0.311,0.0,-102.0,0.0,-438.0
63275.0,-0.196,-0.289,15.31,-0.175,-0.258,-0.543,0.0,-102.0,0.0,-438.0
63295.0,-0.308,-0.454,18.244,-0.231,-0.341,-0.649,5.0,-102.0,0.0,-438.0
63315.0,-0.413,-0.61,19.674,-0.287,-0.424,-0.735,0.0,-102.0,0.0,-438.0
63335.0,-0.504,-0.745,19.885,-0.364,-0.538,-0.915,16.0,-102.0,0.0,-438.0
63354.0,-0.622,-0.921,23.733,-0.483,-0.714,-1.295,10.0,-101.0,0.0,-438.0
63375.0,-0.762,-1.13,27.086,-0.657,-0.974,-1.777,5.0,-101.0,0.0,-438.0
63395.0,-0.895,-1.328,29.302,-0.881,-1.307,-2.393,5.0,-101.0,0.0,-438.0
63415.0,-1.021,-1.516,30.715,-1.154,-1.714,-3.073,5.0,-101.0,0.0,-438.0
63435.0,-1.154,-1.716,32.722,-1.441,-2.142,-3.645,5.0,-100.0,0.0,-438.0
63455.0,-1.294,-1.926,35.269,-1.742,-2.593,-4.174,16.0,-100.0,0.0,-438.0
63475.0,-1.406,-2.096,34.891,-2.042,-3.045,-4.606,16.0,-100.0,0.0,-438.0
63495.0,-1.518,-2.266,35.496,-2.385,-3.56,-5.232,21.0,-99.0,-10.0,-438.0
63514.0,-1.644,-2.457,38.644,-2.826,-4.224,-6.369,21.0,-99.0,-5.0,-438.0
63534.0,-1.763,-2.639,39.632,-3.364,-5.037,-7.649,32.0,-98.0,0.0,-439.0
63555.0,-1.846,-2.769,37.221,-3.973,-5.958,-8.806,43.0,-97.0,-5.0,-439.0
63575.0,-1.909,-2.868,35.134,-4.637,-6.966,-10.138,54.0,-96.0,-16.0,-439.0
63595.0,-1.937,-2.916,31.556,-5.476,-8.242,-12.124,54.0,-95.0,-10.0,-439.0
63615.0,-1.916,-2.89,25.386,-6.435,-9.703,-14.194,49.0,-95.0,-10.0,-439.0
63635.0,-1.804,-2.726,14.227,-7.33,-11.074,-15.498,38.0,-94.0,-10.0,-440.0
63655.0,-1.644,-2.488,3.748,-8.106,-12.268,-16.069,16.0,-93.0,-16.0,-440.0
63674.0,-1.539,-2.332,2.515,-8.603,-13.037,-15.511,10.0,-93.0,-16.0,-440.0
63695.0,-1.525,-2.313,9.74,-8.82,-13.378,-13.978,0.0,-93.0,-21.0,-441.0
63714.0,-1.546,-2.346,16.02,-8.82,-13.388,-12.303,0.0,-93.0,-10.0,-441.0
63734.0,-1.49,-2.263,11.639,-8.75,-13.292,-11.176,10.0,-93.0,-21.0,-441.0
63755.0,-1.385,-2.105,5.899,-8.785,-13.355,-11.134,0.0,-93.0,-21.0,-442.0
63775.0,-1.336,-2.033,7.147,-8.911,-13.558,-11.596,5.0,-93.0,-27.0,-442.0
63795.0,-1.259,-1.917,4.772,-9.05,-13.784,-11.965,10.0,-92.0,-10.0,-442.0
63815.0,-1.077,-1.642,-6.608,-9.176,-13.99,-12.176,10.0,-92.0,-21.0,-443.0
63835.0,-0.958,-1.462,-6.62,-9.274,-14.152,-12.219,0.0,-92.0,-16.0,-443.0
63854.0,-1.014,-1.549,8.521,-9.295,-14.197,-11.899,0.0,-92.0,-5.0,-443.0
63875.0,-1.014,-1.55,9.507,-9.246,-14.135,-11.415,0.0,-92.0,-16.0,-444.0
63894.0,-0.86,-1.316,-3.736,-9.246,-14.149,-11.435,5.0,-92.0,-5.0,-444.0
63915.0,-0.762,-1.168,-4.858,-9.351,-14.321,-11.931,5.0,-92.0,-5.0,-444.0
63935.0,-0.776,-1.19,3.954,-9.407,-14.418,-12.003,0.0,-92.0,-16.0,-444.0
63955.0,-0.874,-1.341,15.392,-9.407,-14.43,-11.806,0.0,-92.0,-16.0,-444.0
63975.0,-0.825,-1.267,8.51,-9.435,-14.487,-11.865,5.0,-92.0,-10.0,-444.0
63995.0,-0.972,-1.494,23.455,-9.484,-14.573,-12.027,0.0,-92.0,0.0,-444.0
