time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
19954.0,2.654,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
19994.0,2.654,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
20034.0,2.654,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
20074.0,2.653,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
20112.0,2.653,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
20155.0,2.654,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
20194.0,2.659,2.654,10.0,-2.654,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20236.0,2.659,2.655,10.0,-2.655,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20274.0,2.659,2.655,10.0,-2.655,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20314.0,2.659,2.656,10.0,-2.656,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20354.0,2.659,2.656,10.0,-2.656,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20399.0,2.659,2.656,10.0,-2.656,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20434.0,2.659,2.657,10.0,-2.657,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20473.0,2.659,2.657,10.0,-2.657,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20514.0,2.659,2.657,10.0,-2.657,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20554.0,2.659,2.657,10.0,-2.657,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20596.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20634.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20674.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20714.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20752.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20794.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20834.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20874.0,2.659,2.658,10.0,-2.658,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20916.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20954.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
20993.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21034.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21074.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21114.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21154.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21195.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21236.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21274.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
21313.0,2.659,2.659,10.0,-2.659,-2.754,-2.754,0.0,0.0,0.0,0.0,0.0,0.0
